doc_id,title,type,date,entity_text,entity_type,canonical_entity
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,State,ORG,State
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,States,GPE,States
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,eIPP,ORG,EIPP
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,Defense,ORG,Defense
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,Sec . 7 . Strengthening the American Drone Industrial Base,LAW,Sec . 7 . Strengthening the American Drone Industrial Base
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,the Federal Acquisition Security Council,ORG,Federal Acquisition Security Council
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,section 1822(1),LAW,Section 1822(1
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,the National Defense Authorization Act,LAW,National Defense Authorization Act
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,Public Law 118,LAW,Public Law 118
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,Sec . 8 . Promoting the Export of American-Made Civil Unmanned Aircraft Systems,LAW,Sec . 8 . Promoting the Export of American-Made Civil Unmanned Aircraft Systems
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,Energy,ORG,Energy
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,the Department of Commerce,ORG,Department of Commerce
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,the Export-Import Bank of the United States,ORG,Export-Import Bank of the United States
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,the United States International Development Finance Corporation,ORG,United States International Development Finance Corporation
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,the Trade and Development Agency,ORG,Trade and Development Agency
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,Sec . 9 . Delivering Drones to,LAW,Sec . 9 . Delivering Drones to
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,The Department of Defense,ORG,Department of Defense
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,the Defense Innovation Unit’s,ORG,Defense Innovation Unit’s
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,DIU,ORG,DIU
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,section 848,LAW,Section 848
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,FY 2020,LAW,FY 2020
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,Public Law 116,LAW,Public Law 116
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,the Blue UAS List,LAW,Blue UAS List
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,Commerce,ORG,Commerce
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,the Federal Communications Commission,ORG,Federal Communications Commission
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,APNSA,ORG,APNSA
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,UAS,ORG,UAS
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,Sec . 10 . General Provisions,LAW,Sec . 10 . General Provisions
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,the Department of Transportation,ORG,Department of Transportation
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,DONALD J. TRUMP,PERSON,DONALD J. TRUMP
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,THE WHITE HOUSE,ORG,WHITE HOUSE
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,The Signers,PERSON,the Signers
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,Washington,GPE,Washington
pa_132,UNLEASHING AMERICAN DRONE DOMINANCE,EXECUTIVE ORDER,2025-06-06,DC,GPE,DC
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Executive Order 13694,LAW,Executive Order 13694
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Executive Order 14144,LAW,Executive Order 14144
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Donald J. Trump,PERSON,Donald J. Trump
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,The White House,ORG,White House
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,JD Vance,PERSON,JD Vance
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Melania Trump,PERSON,Melania Trump
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Usha Vance,PERSON,Usha Vance
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,The Cabinet,ORG,Cabinet
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,America,GPE,America
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,The Founders Museum,ORG,Founders Museum
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the Declaration of Independence,WORK_OF_ART,Declaration of Independence
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,EXECUTIVE ORDER 13694,LAW,EXECUTIVE ORDER 13694
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,EXECUTIVE ORDER 14144,LAW,EXECUTIVE ORDER 14144
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the United States of America,GPE,the United States of America
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the International Emergency Economic Powers Act,LAW,International Emergency Economic Powers Act
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the National Emergencies Act,LAW,National Emergencies Act
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the Immigration and Nationality Act,LAW,Immigration and Nationality Act
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,United States Code,LAW,United States Code
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Executive Order 14028,LAW,Executive Order 14028
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Defense,ORG,Defense
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Department of Defense,ORG,Department of Defense
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,section 5,LAW,Section 5
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,section 1,LAW,Section 1
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the United States,GPE,the United States
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Americans,NORP,Americans
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,The People’s Republic of China,GPE,the People’s Republic of China
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,United States,GPE,United States
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Russia,GPE,Russia
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Iran,GPE,Iran
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,North Korea,GPE,North Korea
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,subsection 2(c),LAW,Subsection 2(c
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Commerce,ORG,Commerce
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,NIST,ORG,NIST
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the National Cybersecurity Center of Excellence,ORG,National Cybersecurity Center of Excellence
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,SSDF,LAW,SSDF
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,National Security Memorandum,LAW,National Security Memorandum
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the Federal Government,ORG,Federal Government
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the Cybersecurity and Infrastructure Security Agency,ORG,Cybersecurity and Infrastructure Security Agency
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,CISA,ORG,CISA
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the National Security Agency,ORG,National Security Agency
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,National Security Systems,ORG,National Security Systems
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,NSS,ORG,NSS
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,OMB,ORG,OMB
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Transport Layer Security,LAW,Transport Layer Security
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Sec. 5. Promoting Security with,LAW,Sec. 5. Promoting Security with
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Energy,ORG,Energy
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Homeland Security,ORG,Homeland Security
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the National Science Foundation,ORG,National Science Foundation
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the Executive Office of the President,ORG,Executive Office of the President
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the Office of Science and Technology Policy,ORG,Office of Science and Technology Policy
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the Office of the National Cyber Director,ORG,Office of the National Cyber Director
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Sec. 7. Aligning Policy to Practice,LAW,Sec. 7. Aligning Policy to Practice
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,"OMB Circular A–130,",LAW,"OMB Circular A–130,"
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Federal,ORG,Federal
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the FAR Council,ORG,FAR Council
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,FAR,LAW,FAR
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,47 CFR 8.203(b),LAW,47 CFR 8.203(b
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,United States Cyber Trust Mark,ORG,United States Cyber Trust Mark
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,subsection 8(a),LAW,Subsection 8(a
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the Intelligence Community,ORG,Intelligence Community
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Sec . 3,LAW,Sec . 3
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Executive Order,LAW,Executive Order
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Executive Order 13757,LAW,Executive Order 13757
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Executive Order 13984,LAW,Executive Order 13984
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Sec . 4 . General Provisions,LAW,Sec . 4 . General Provisions
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,the Department of Homeland Security,ORG,Department of Homeland Security
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,DONALD J. TRUMP,PERSON,DONALD J. TRUMP
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,THE WHITE HOUSE,ORG,WHITE HOUSE
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,News Wire,ORG,News Wire
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,The Signers,PERSON,the Signers
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Washington,GPE,Washington
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,DC,GPE,DC
pa_133,SUSTAINING SELECT EFFORTS TO STRENGTHEN THE NATION’S CYBERSECURITY AND AMENDING EXECUTIVE ORDER 13694 AND EXECUTIVE ORDER 14144,EXECUTIVE ORDER,2025-06-06,Instagram,ORG,Instagram
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,White House,ORG,White House
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,Government,ORG,Government
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,Medicaid,ORG,Medicaid
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,Americans,NORP,Americans
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,Medicare,ORG,Medicare
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,the Biden Administration,ORG,Biden Administration
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,States,ORG,States
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,the Federal Government,ORG,Federal Government
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,State,ORG,State
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,the Federal Treasury,ORG,Federal Treasury
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,Health and Human Services,ORG,Health and Human Services
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,the United States,GPE,the United States
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,DONALD J. TRUMP,PERSON,DONALD J. TRUMP
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,Donald J. Trump,PERSON,Donald J. Trump
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,JD Vance,PERSON,JD Vance
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,Melania Trump,PERSON,Melania Trump
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,Usha Vance,PERSON,Usha Vance
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,The Cabinet,ORG,Cabinet
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,America,GPE,America
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,The Founders Museum,ORG,Founders Museum
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,the Declaration of Independence,WORK_OF_ART,Declaration of Independence
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,Medicaid Presidential Memoranda,LAW,Medicaid Presidential Memoranda
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,States,GPE,States
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,EOP,ORG,EOP
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,The Signers,PERSON,the Signers
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,Washington,GPE,Washington
pa_134,"Eliminating Waste, Fraud, and Abuse in Medicaid",MEMORANDUM,2025-06-06,DC,GPE,DC
pa_135,Department of Defense Security for the Protection of Department of Homeland Security Functions,MEMORANDUM,2025-06-07,Department of Defense,ORG,Department of Defense
pa_135,Department of Defense Security for the Protection of Department of Homeland Security Functions,MEMORANDUM,2025-06-07,Department of Homeland Security,ORG,Department of Homeland Security
pa_135,Department of Defense Security for the Protection of Department of Homeland Security Functions,MEMORANDUM,2025-06-07,The White House,ORG,White House
pa_135,Department of Defense Security for the Protection of Department of Homeland Security Functions,MEMORANDUM,2025-06-07,Donald J. Trump,PERSON,Donald J. Trump
pa_135,Department of Defense Security for the Protection of Department of Homeland Security Functions,MEMORANDUM,2025-06-07,JD Vance,PERSON,JD Vance
